Run,Security,Year,Price,Delta,IsSplit,IsBust,Yield,AvgRateOfReturn
305,Pioneer,1,99,-1,False,False,4,0.03
305,Shady,1,97,-3,False,False,0,-0.03
305,Stryker,1,145,45,False,False,0,0.45
305,Tri-City,1,106,6,False,False,0,0.0600000000000001
305,United,1,90,-10,False,False,2,-0.08
305,Uranium,1,110,10,False,False,6,0.16
305,Valley Power,1,104,4,False,False,3,0.0700000000000001
305,CCity Bonds,2,100,0,False,False,5,0.05
305,Growth Corp,2,112,7,False,False,1,0.0680952380952381
305,Metro Prop,2,101,-6,False,False,0,0.00696261682242993
305,Pioneer,2,109,10,False,False,4,0.0857070707070707
305,Shady,2,87,-10,False,False,0,-0.0665463917525773
305,Stryker,2,88,30,True,False,0,0.331896551724138
305,Tri-City,2,112,6,False,False,0,0.0583018867924529
305,United,2,71,-19,False,False,2,-0.134444444444444
305,Uranium,2,132,22,False,False,6,0.207272727272727
305,Valley Power,2,102,-2,False,False,3,0.0398076923076923
305,CCity Bonds,3,100,0,False,False,5,0.05
305,Growth Corp,3,132,20,False,False,1,0.107896825396825
305,Metro Prop,3,116,15,False,False,0,0.0541466950433361
305,Pioneer,3,124,15,False,False,4,0.115242022673215
305,Shady,3,94,7,False,False,0,-0.0175443377967374
305,Stryker,3,68,-20,False,False,0,0.145506792058516
305,Tri-City,3,127,15,False,False,0,0.083510781671159
305,United,3,84,13,False,False,2,-0.019207094418362
305,Uranium,3,122,-10,False,False,6,0.128080808080808
305,Valley Power,3,114,12,False,False,3,0.0755580693815988
305,CCity Bonds,4,100,0,False,False,5,0.05
305,Growth Corp,4,139,7,False,False,1,0.0960741341991342
305,Metro Prop,4,110,-6,False,False,0,0.0276789867997435
305,Pioneer,4,134,10,False,False,4,0.114657323456524
305,Shady,4,84,-10,False,False,0,-0.0397539980284041
305,Stryker,4,98,30,False,False,0,0.219424211690946
305,Tri-City,4,133,6,False,False,0,0.0744441098754165
305,United,4,65,-19,False,False,2,-0.0650005589090096
305,Uranium,4,144,22,False,False,6,0.153437655240934
305,Valley Power,4,112,-2,False,False,3,0.0588615344923394
305,CCity Bonds,5,100,0,False,False,5,0.05
305,Growth Corp,5,145,6,False,False,1,0.0869312498053505
305,Metro Prop,5,114,4,False,False,0,0.029415916712522
305,Pioneer,5,137,3,False,False,4,0.102173619959249
305,Shady,5,87,3,False,False,0,-0.0246603412798661
305,Stryker,5,83,-15,False,False,0,0.144927124454798
305,Tri-City,5,138,5,False,False,0,0.0670740848928144
305,United,5,73,8,False,False,2,-0.0212312163579769
305,Uranium,5,136,-8,False,False,6,0.119972346414969
305,Valley Power,5,117,5,False,False,3,0.0613749418795858
305,CCity Bonds,6,100,0,False,False,5,0.05
305,Growth Corp,6,76,6,True,False,1,0.0827875357573323
305,Metro Prop,6,118,4,False,False,0,0.030361217143476
305,Pioneer,6,140,3,False,False,4,0.0936604983845327
305,Shady,6,90,3,False,False,0,-0.0148031579631068
305,Stryker,6,68,-15,False,False,0,0.0906521217846205
305,Tri-City,6,143,5,False,False,0,0.0619337180870072
305,United,6,81,8,False,False,2,0.00513836992999641
305,Uranium,6,128,-8,False,False,6,0.097525974953651
305,Valley Power,6,122,5,False,False,3,0.0625417962956663
305,CCity Bonds,7,100,0,False,False,5,0.05
305,Growth Corp,7,82,6,False,False,1,0.0841186396716983
305,Metro Prop,7,122,4,False,False,0,0.0308665154208002
305,Pioneer,7,143,3,False,False,4,0.0874232843295994
305,Shady,7,93,3,False,False,0,-0.00792651634932963
305,Stryker,7,53,-15,False,False,0,0.046189213630515
305,Tri-City,7,148,5,False,False,0,0.0580810490695826
305,United,7,89,8,False,False,2,0.022041001386205
305,Uranium,7,120,-8,False,False,6,0.0813615499602723
305,Valley Power,7,127,5,False,False,3,0.062974935466543
305,CCity Bonds,8,100,0,False,False,5,0.05
305,Growth Corp,8,108,26,False,False,1,0.114762346298102
305,Metro Prop,8,138,16,False,False,0,0.043401643616151
305,Pioneer,8,84,25,True,False,4,0.105341527634553
305,Shady,8,101,8,False,False,0,0.00381698636637957
305,Stryker,8,39,-14,False,False,0,0.00739669400217234
305,Tri-City,8,85,21,True,False,0,0.0694019990169658
305,United,8,103,14,False,False,2,0.041757786325289
305,Uranium,8,116,-4,False,False,6,0.0732746895485716
305,Valley Power,8,144,17,False,False,3,0.0747881079033038
305,CCity Bonds,9,100,0,False,False,5,0.05
305,Growth Corp,9,116,8,False,False,1,0.111270233746461
305,Metro Prop,9,144,6,False,False,0,0.0434101566443081
305,Pioneer,9,88,4,False,False,4,0.104218924034947
305,Shady,9,97,-4,False,False,0,-0.00100756327388923
305,Stryker,9,79,40,False,False,0,0.120534953073156
305,Tri-City,9,93,8,False,False,0,0.0721481821327278
305,United,9,107,4,False,False,2,0.0435905241985309
305,Uranium,9,104,-12,False,False,6,0.0593859309397264
305,Valley Power,9,147,3,False,False,3,0.0711079477658997
305,CCity Bonds,10,100,0,False,False,5,0.05
305,Growth Corp,10,123,7,False,False,1,0.107039762095953
305,Metro Prop,10,76,8,True,False,0,0.0446246965354329
305,Pioneer,10,93,5,False,False,4,0.104024304358725
305,Shady,10,91,-6,False,False,0,-0.00709237395680958
305,Stryker,10,39,-40,False,False,0,0.0578485463734354
305,Tri-City,10,96,3,False,False,0,0.0681591703710679
305,United,10,123,16,False,False,2,0.0560539016852198
305,Uranium,10,90,-14,False,False,6,0.0457550301534461
305,Valley Power,10,76,4,True,False,3,0.0714801461865887
306,CCity Bonds,1,100,0,False,False,5,0.05
306,Growth Corp,1,123,23,False,False,1,0.24
306,Metro Prop,1,128,28,False,False,0,0.28
306,Pioneer,1,98,-2,False,False,4,0.02
306,Shady,1,111,11,False,False,0,0.11
306,Stryker,1,78,56,True,False,0,0.56
306,Tri-City,1,119,19,False,False,0,0.19
306,United,1,130,30,False,False,2,0.32
306,Uranium,1,129,29,False,False,6,0.35
306,Valley Power,1,114,14,False,False,3,0.17
306,CCity Bonds,2,100,0,False,False,5,0.05
306,Growth Corp,2,129,6,False,False,1,0.148455284552846
306,Metro Prop,2,132,4,False,False,0,0.155625
306,Pioneer,2,101,3,False,False,4,0.0457142857142857
306,Shady,2,114,3,False,False,0,0.0685135135135135
306,Stryker,2,63,-15,False,False,0,0.183846153846154
306,Tri-City,2,124,5,False,False,0,0.116008403361345
306,United,2,138,8,False,False,2,0.198461538461538
306,Uranium,2,121,-8,False,False,6,0.167248062015504
306,Valley Power,2,119,5,False,False,3,0.120087719298246
306,CCity Bonds,3,100,0,False,False,5,0.05
306,Growth Corp,3,135,6,False,False,1,0.117058044999055
306,Metro Prop,3,136,4,False,False,0,0.11385101010101
306,Pioneer,3,104,3,False,False,4,0.0535785007072136
306,Shady,3,117,3,False,False,0,0.0544476055002371
306,Stryker,3,48,-15,False,False,0,0.0431990231990232
306,Tri-City,3,129,5,False,False,0,0.0907797957892835
306,United,3,146,8,False,False,2,0.156462281679673
306,Uranium,3,113,-8,False,False,6,0.105989066137058
306,Valley Power,3,124,5,False,False,3,0.102467443117598
306,CCity Bonds,4,100,0,False,False,5,0.05
306,Growth Corp,4,140,5,False,False,1,0.0989046448604021
306,Metro Prop,4,143,7,False,False,0,0.0982559046345811
306,Pioneer,4,103,-1,False,False,4,0.0473954139919486
306,Shady,4,114,-3,False,False,0,0.0344254477149214
306,Stryker,4,93,45,False,False,0,0.266774267399267
306,Tri-City,4,135,6,False,False,0,0.0797127538187068
306,United,4,136,-10,False,False,2,0.103648081122768
306,Uranium,4,123,10,False,False,6,0.114890029691289
306,Valley Power,4,128,4,False,False,3,0.0909634855640049
306,CCity Bonds,5,100,0,False,False,5,0.05
306,Growth Corp,5,80,20,True,False,1,0.110552287316893
306,Metro Prop,5,79,15,True,False,0,0.0995837446866858
306,Pioneer,5,118,15,False,False,4,0.074809535077054
306,Shady,5,121,7,False,False,0,0.0398210599263231
306,Stryker,5,73,-20,False,False,0,0.170408661231242
306,Tri-City,5,75,15,True,False,0,0.0859924252771877
306,United,5,149,13,False,False,2,0.104977288427627
306,Uranium,5,113,-10,False,False,6,0.0854079587123807
306,Valley Power,5,140,12,False,False,3,0.0962082884512039
306,CCity Bonds,6,100,0,False,False,5,0.05
306,Growth Corp,6,85,5,False,False,1,0.104626906097411
306,Metro Prop,6,86,7,False,False,0,0.097754386395023
306,Pioneer,6,117,-1,False,False,4,0.0665785673664716
306,Shady,6,118,-3,False,False,0,0.0290519852003106
306,Stryker,6,118,45,False,False,0,0.244746943720099
306,Tri-City,6,81,6,False,False,0,0.0849936877309897
306,United,6,139,-10,False,False,2,0.0785325278283912
306,Uranium,6,123,10,False,False,6,0.094772118985981
306,Valley Power,6,144,4,False,False,3,0.0885069070426699
306,CCity Bonds,7,100,0,False,False,5,0.05
306,Growth Corp,7,91,6,False,False,1,0.101444911108705
306,Metro Prop,7,90,4,False,False,0,0.0904339923253021
306,Pioneer,7,120,3,False,False,4,0.0656143520039842
306,Shady,7,121,3,False,False,0,0.0285336628593461
306,Stryker,7,103,-15,False,False,0,0.191623288321828
306,Tri-City,7,86,5,False,False,0,0.0816700744925238
306,United,7,147,8,False,False,2,0.077591087573359
306,Uranium,7,115,-8,False,False,6,0.0789103644734657
306,Valley Power,7,149,5,False,False,3,0.0837995711159393
306,CCity Bonds,8,100,0,False,False,5,0.05
306,Growth Corp,8,98,7,False,False,1,0.099753308209128
306,Metro Prop,8,98,8,False,False,0,0.0902408543957505
306,Pioneer,8,125,5,False,False,4,0.0667875580034862
306,Shady,8,115,-6,False,False,0,0.0187686078944898
306,Stryker,8,63,-40,False,False,0,0.119126687961211
306,Tri-City,8,89,3,False,False,0,0.0758217802972374
306,United,8,82,16,True,False,2,0.085749344483832
306,Uranium,8,101,-14,False,False,6,0.0603509167403694
306,Valley Power,8,77,4,True,False,3,0.08255281264591
306,CCity Bonds,9,100,0,False,False,5,0.05
306,Growth Corp,9,118,20,False,False,1,0.112479131106526
306,Metro Prop,9,113,15,False,False,0,0.0972208955173111
306,Pioneer,9,140,15,False,False,4,0.0762556071142099
306,Shady,9,122,7,False,False,0,0.0234464920414789
306,Stryker,9,43,-20,False,False,0,0.0706170206921525
306,Tri-City,9,104,15,False,False,0,0.0861237298022885
306,United,9,95,13,False,False,2,0.0965468427932165
306,Uranium,9,91,-10,False,False,6,0.0492448192807684
306,Valley Power,9,89,12,False,False,3,0.0950252995524972
306,CCity Bonds,10,100,0,False,False,5,0.05
306,Growth Corp,10,125,7,False,False,1,0.108010879012823
306,Metro Prop,10,107,-6,False,False,0,0.0821890714523056
306,Pioneer,10,75,10,True,False,4,0.0814871892599318
306,Shady,10,112,-10,False,False,0,0.0129051215258556
306,Stryker,10,73,30,False,False,0,0.133322760483402
306,Tri-City,10,110,6,False,False,0,0.0832805875912904
306,United,10,76,-19,False,False,2,0.0689974216717896
306,Uranium,10,113,22,False,False,6,0.0750895681219223
306,Valley Power,10,87,-2,False,False,3,0.0866463651028654
307,CCity Bonds,1,100,0,False,False,5,0.05
307,Growth Corp,1,123,23,False,False,1,0.24
307,Metro Prop,1,128,28,False,False,0,0.28
307,Pioneer,1,98,-2,False,False,4,0.02
307,Shady,1,111,11,False,False,0,0.11
307,Stryker,1,78,56,True,False,0,0.56
307,Tri-City,1,119,19,False,False,0,0.19
307,United,1,130,30,False,False,2,0.32
307,Uranium,1,129,29,False,False,6,0.35
307,Valley Power,1,114,14,False,False,3,0.17
307,CCity Bonds,2,100,0,False,False,5,0.05
307,Growth Corp,2,129,6,False,False,1,0.148455284552846
307,Metro Prop,2,132,4,False,False,0,0.155625
307,Pioneer,2,101,3,False,False,4,0.0457142857142857
307,Shady,2,114,3,False,False,0,0.0685135135135135
307,Stryker,2,63,-15,False,False,0,0.183846153846154
307,Tri-City,2,124,5,False,False,0,0.116008403361345
307,United,2,138,8,False,False,2,0.198461538461538
307,Uranium,2,121,-8,False,False,6,0.167248062015504
307,Valley Power,2,119,5,False,False,3,0.120087719298246
307,CCity Bonds,3,100,0,False,False,5,0.05
307,Growth Corp,3,136,7,False,False,1,0.11964202432722
307,Metro Prop,3,140,8,False,False,0,0.12395202020202
307,Pioneer,3,106,5,False,False,4,0.0601791607732202
307,Shady,3,108,-6,False,False,0,0.0281318160265529
307,Stryker,3,23,-40,False,False,0,-0.089076109076109
307,Tri-City,3,127,3,False,False,0,0.085403451703262
307,United,3,77,16,True,False,2,0.180616871051654
307,Uranium,3,107,-14,False,False,6,0.089460140517223
307,Valley Power,3,123,4,False,False,3,0.0996663226694186
307,CCity Bonds,4,100,0,False,False,5,0.05
307,Growth Corp,4,77,17,True,False,1,0.126496224127768
307,Metro Prop,4,81,21,True,False,0,0.132249729437229
307,Pioneer,4,119,13,False,False,4,0.0852287102025567
307,Shady,4,106,-2,False,False,0,0.016469232390285
307,Stryker,4,60,37,False,False,0,0.335366831236396
307,Tri-City,4,75,23,True,False,0,0.109328179328628
307,United,4,100,23,False,False,2,0.216631484457571
307,Uranium,4,126,19,False,False,6,0.125506320341188
307,Valley Power,4,137,14,False,False,3,0.109302587530519
307,CCity Bonds,5,100,0,False,False,5,0.05
307,Growth Corp,5,96,19,False,False,1,0.153145031250266
307,Metro Prop,5,105,24,False,False,0,0.165059042809043
307,Pioneer,5,136,17,False,False,4,0.103477085809104
307,Shady,5,115,9,False,False,0,0.0301565179876997
307,Stryker,5,55,-5,False,False,0,0.251626798322451
307,Tri-City,5,101,26,False,False,0,0.156795876796235
307,United,5,113,13,False,False,2,0.203305187566057
307,Uranium,5,119,-7,False,False,6,0.098817754685649
307,Valley Power,5,76,15,True,False,3,0.118099004330985
307,CCity Bonds,6,100,0,False,False,5,0.05
307,Growth Corp,6,103,7,False,False,1,0.141509748264111
307,Metro Prop,6,113,8,False,False,0,0.150247615039282
307,Pioneer,6,141,5,False,False,4,0.097260316605626
307,Shady,6,109,-6,False,False,0,0.0164347794825034
307,Stryker,6,15,-40,False,False,0,0.0884768773899209
307,Tri-City,6,104,3,False,False,0,0.135613725713034
307,United,6,129,16,False,False,2,0.195969662204753
307,Uranium,6,105,-14,False,False,6,0.0711436471119904
307,Valley Power,6,80,4,False,False,3,0.11376671413547
307,CCity Bonds,7,100,0,False,False,5,0.05
307,Growth Corp,7,114,11,False,False,1,0.1379376205648
307,Metro Prop,7,131,18,False,False,0,0.15153967509056
307,Pioneer,7,78,14,True,False,4,0.10666892385852
307,Shady,7,120,11,False,False,0,0.0285037297268116
307,Stryker,7,82,67,False,False,0,0.713932561572313
307,Tri-City,7,119,15,False,False,0,0.136844731929854
307,United,7,76,22,True,False,2,0.197874328401416
307,Uranium,7,123,18,False,False,6,0.0936333301776245
307,Valley Power,7,93,13,False,False,3,0.12608575497326
307,CCity Bonds,8,100,0,False,False,5,0.05
307,Growth Corp,8,126,12,False,False,1,0.134949803959112
307,Metro Prop,8,145,14,False,False,0,0.145955994330194
307,Pioneer,8,91,13,False,False,4,0.120578898119795
307,Shady,8,130,10,False,False,0,0.0353574301776268
307,Stryker,8,92,10,False,False,0,0.639934893814798
307,Tri-City,8,139,20,False,False,0,0.140747543799967
307,United,8,97,21,False,False,2,0.21096898471966
307,Uranium,8,148,25,False,False,6,0.113433228946072
307,Valley Power,8,101,8,False,False,3,0.125109981838161
307,CCity Bonds,9,100,0,False,False,5,0.05
307,Growth Corp,9,134,8,False,False,1,0.127891889233496
307,Metro Prop,9,76,6,True,False,0,0.135102646301169
307,Pioneer,9,95,4,False,False,4,0.116949252541161
307,Shady,9,126,-4,False,False,0,0.0280100234057537
307,Stryker,9,132,40,False,False,0,0.617140195468227
307,Tri-City,9,147,8,False,False,0,0.131503811914918
307,United,9,101,4,False,False,2,0.194400838651152
307,Uranium,9,136,-12,False,False,6,0.0963250323364482
307,Valley Power,9,104,3,False,False,3,0.117809532811039
307,CCity Bonds,10,100,0,False,False,5,0.05
307,Growth Corp,10,145,11,False,False,1,0.124057924190744
307,Metro Prop,10,94,18,False,False,0,0.145276592197368
307,Pioneer,10,109,14,False,False,4,0.124201695708097
307,Shady,10,137,11,False,False,0,0.0339391797953371
307,Stryker,10,100,67,True,False,0,0.606941327436555
307,Tri-City,10,81,15,True,False,0,0.12855751235608
307,United,10,123,22,False,False,2,0.198723131023661
307,Uranium,10,77,18,True,False,6,0.108751352632215
307,Valley Power,10,117,13,False,False,3,0.12141319491455
308,CCity Bonds,1,100,0,False,False,5,0.05
308,Growth Corp,1,117,17,False,False,1,0.18
308,Metro Prop,1,121,21,False,False,0,0.21
308,Pioneer,1,113,13,False,False,4,0.17
308,Shady,1,98,-2,False,False,0,-0.02
308,Stryker,1,137,37,False,False,0,0.37
308,Tri-City,1,123,23,False,False,0,0.23
308,United,1,123,23,False,False,2,0.25
308,Uranium,1,119,19,False,False,6,0.25
308,Valley Power,1,114,14,False,False,3,0.17
308,CCity Bonds,2,100,0,False,False,5,0.05
308,Growth Corp,2,128,11,False,False,1,0.141282051282051
308,Metro Prop,2,132,11,False,False,0,0.150454545454545
308,Pioneer,2,108,-5,False,False,4,0.080575221238938
308,Shady,2,91,-7,False,False,0,-0.0457142857142857
308,Stryker,2,84,30,True,False,0,0.298138686131387
308,Tri-City,2,133,10,False,False,0,0.155650406504065
308,United,2,112,-11,False,False,2,0.0884146341463415
308,Uranium,2,101,-18,False,False,6,0.0745798319327731
308,Valley Power,2,110,-4,False,False,3,0.0806140350877192
308,CCity Bonds,3,100,0,False,False,5,0.05
308,Growth Corp,3,133,5,False,False,1,0.109813034188034
308,Metro Prop,3,139,7,False,False,0,0.117979797979798
308,Pioneer,3,107,-1,False,False,4,0.0629760734185512
308,Shady,3,88,-3,False,False,0,-0.0414652014652015
308,Stryker,3,129,45,False,False,0,0.37733055265902
308,Tri-City,3,139,6,False,False,0,0.118804531654339
308,United,3,102,-10,False,False,2,0.0351335656213705
308,Uranium,3,111,10,False,False,6,0.102525168483235
308,Valley Power,3,114,4,False,False,3,0.0749548112706007
308,CCity Bonds,4,100,0,False,False,5,0.05
308,Growth Corp,4,139,6,False,False,1,0.0955176703778677
308,Metro Prop,4,143,4,False,False,0,0.095679093089165
308,Pioneer,4,110,3,False,False,4,0.0635871952508293
308,Shady,4,91,3,False,False,0,-0.0225761738261738
308,Stryker,4,114,-15,False,False,0,0.253928147052404
308,Tri-City,4,144,5,False,False,0,0.09809620449615
308,United,4,110,8,False,False,2,0.0508599781375965
308,Uranium,4,103,-8,False,False,6,0.0723893718579216
308,Valley Power,4,119,5,False,False,3,0.0737599681020734
308,CCity Bonds,5,100,0,False,False,5,0.05
308,Growth Corp,5,145,6,False,False,1,0.0864860787483373
308,Metro Prop,5,147,4,False,False,0,0.0821376800657376
308,Pioneer,5,113,3,False,False,4,0.0635970289279362
308,Shady,5,94,3,False,False,0,-0.0114675324675324
308,Stryker,5,99,-15,False,False,0,0.176826728168239
308,Tri-City,5,149,5,False,False,0,0.0854214080413645
308,United,5,118,8,False,False,2,0.0588698006918954
308,Uranium,5,95,-8,False,False,6,0.0540280023407062
308,Valley Power,5,124,5,False,False,3,0.0724533526329192
308,CCity Bonds,6,100,0,False,False,5,0.05
308,Growth Corp,6,84,23,True,False,1,0.100807364474189
308,Metro Prop,6,88,28,True,False,0,0.101327885315552
308,Pioneer,6,111,-2,False,False,4,0.0559473766139881
308,Shady,6,105,11,False,False,0,0.00994726904301374
308,Stryker,6,78,56,True,False,0,0.243315202766462
308,Tri-City,6,84,19,True,False,0,0.0924373031217187
308,United,6,148,30,False,False,2,0.0942559073562405
308,Uranium,6,124,29,False,False,6,0.106426844055852
308,Valley Power,6,138,14,False,False,3,0.0832272562263574
308,CCity Bonds,7,100,0,False,False,5,0.05
308,Growth Corp,7,107,23,False,False,1,0.12722263893706
308,Metro Prop,7,116,28,False,False,0,0.132307018582162
308,Pioneer,7,109,-2,False,False,4,0.0505288968145638
308,Shady,7,116,11,False,False,0,0.0234922170028553
308,Stryker,7,134,56,False,False,0,0.311119990649642
